"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03-28-2022","AQS","320310031","1","0.2","ppm","2","Reno4","17","71.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"03-29-2022","AQS","320310031","1","0.1","ppm","1","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"03-30-2022","AQS","320310031","1","0.3","ppm","3","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"03-31-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"04-01-2022","AQS","320310031","1","0.3","ppm","3","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"04-02-2022","AQS","320310031","1","0.5","ppm","6","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"04-03-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"04-04-2022","AQS","320310031","1","0.3","ppm","3","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"04-05-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"04-06-2022","AQS","320310031","1","0.3","ppm","3","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"04-07-2022","AQS","320310031","1","0.3","ppm","3","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"04-08-2022","AQS","320310031","1","0.4","ppm","5","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"04-09-2022","AQS","320310031","1","0.1","ppm","1","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"04-10-2022","AQS","320310031","1","0.1","ppm","1","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"04-11-2022","AQS","320310031","1","0.2","ppm","2","Reno4","18","75.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"04-12-2022","AQS","320310031","1","0.3","ppm","3","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"04-13-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"04-14-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"04-15-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"04-16-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"04-17-2022","AQS","320310031","1","0.3","ppm","3","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"04-18-2022","AQS","320310031","1","0.5","ppm","6","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"04-19-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"04-20-2022","AQS","320310031","1","0.5","ppm","6","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"04-21-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"04-22-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"04-23-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"04-24-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"04-25-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"04-26-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"04-27-2022","AQS","320310031","1","0.4","ppm","5","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"04-28-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"04-29-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"04-30-2022","AQS","320310031","1","0.3","ppm","3","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"05-01-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"05-02-2022","AQS","320310031","1","0.2","ppm","2","Reno4","18","75.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"05-03-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"05-04-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"05-05-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"05-06-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"05-07-2022","AQS","320310031","1","0.1","ppm","1","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"05-08-2022","AQS","320310031","1","0.1","ppm","1","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"05-09-2022","AQS","320310031","1","0.1","ppm","1","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"05-10-2022","AQS","320310031","1","0.7","ppm","8","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"05-11-2022","AQS","320310031","1","0.7","ppm","8","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"05-12-2022","AQS","320310031","1","0.2","ppm","2","Reno4","17","71.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"05-13-2022","AQS","320310031","1","0.3","ppm","3","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"05-14-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"05-15-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"05-16-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"05-17-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"05-18-2022","AQS","320310031","1","0.3","ppm","3","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"05-19-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"05-20-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"05-21-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"05-22-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"05-23-2022","AQS","320310031","1","0.1","ppm","1","Reno4","18","75.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"05-24-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"05-25-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"05-26-2022","AQS","320310031","1","0.3","ppm","3","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"05-27-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"05-28-2022","AQS","320310031","1","0.1","ppm","1","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"05-29-2022","AQS","320310031","1","0.1","ppm","1","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"05-30-2022","AQS","320310031","1","0.1","ppm","1","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"05-31-2022","AQS","320310031","1","0.1","ppm","1","Reno4","18","75.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"06-01-2022","AQS","320310031","1","0.1","ppm","1","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"06-02-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"06-03-2022","AQS","320310031","1","0.1","ppm","1","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"06-04-2022","AQS","320310031","1","0.1","ppm","1","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"06-05-2022","AQS","320310031","1","0.1","ppm","1","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"06-06-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"06-07-2022","AQS","320310031","1","0.1","ppm","1","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"06-08-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"06-09-2022","AQS","320310031","1","0.1","ppm","1","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"06-10-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"06-11-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"06-12-2022","AQS","320310031","1","0.1","ppm","1","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"06-13-2022","AQS","320310031","1","0.1","ppm","1","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"06-14-2022","AQS","320310031","1","0.1","ppm","1","Reno4","16","67.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"06-15-2022","AQS","320310031","1","0.1","ppm","1","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"06-16-2022","AQS","320310031","1","0.1","ppm","1","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"06-17-2022","AQS","320310031","1","0.1","ppm","1","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"06-18-2022","AQS","320310031","1","0.1","ppm","1","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"06-19-2022","AQS","320310031","1","0.1","ppm","1","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"06-20-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"06-21-2022","AQS","320310031","1","0.2","ppm","2","Reno4","18","75.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"06-22-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"06-23-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"06-24-2022","AQS","320310031","1","0.3","ppm","3","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"06-25-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"06-26-2022","AQS","320310031","1","0.1","ppm","1","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"06-27-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"06-28-2022","AQS","320310031","1","0.1","ppm","1","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"06-29-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"06-30-2022","AQS","320310031","1","0.2","ppm","2","Reno4","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"07-01-2022","AQS","320310031","1","0.1","ppm","1","Reno4","2","8.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5219333333333","-119.7954"
"01-01-2022","AQS","320311005","1","0.5","ppm","6","Sparks","19","79.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"01-02-2022","AQS","320311005","1","1.1","ppm","13","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"01-03-2022","AQS","320311005","1","0.5","ppm","6","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"01-04-2022","AQS","320311005","1","0.2","ppm","2","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"01-05-2022","AQS","320311005","1","0.4","ppm","5","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"01-06-2022","AQS","320311005","1","1.2","ppm","14","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"01-07-2022","AQS","320311005","1","1.3","ppm","15","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"01-08-2022","AQS","320311005","1","0.5","ppm","6","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"01-09-2022","AQS","320311005","1","0.9","ppm","10","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"01-10-2022","AQS","320311005","1","1.2","ppm","14","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"01-11-2022","AQS","320311005","1","1.2","ppm","14","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"01-12-2022","AQS","320311005","1","1.2","ppm","14","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"01-13-2022","AQS","320311005","1","1","ppm","11","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"01-14-2022","AQS","320311005","1","1","ppm","11","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"01-15-2022","AQS","320311005","1","1","ppm","11","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"01-16-2022","AQS","320311005","1","1.3","ppm","15","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"01-17-2022","AQS","320311005","1","1","ppm","11","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"01-18-2022","AQS","320311005","1","1.3","ppm","15","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"01-19-2022","AQS","320311005","1","1.3","ppm","15","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"01-20-2022","AQS","320311005","1","1","ppm","11","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"01-21-2022","AQS","320311005","1","0.9","ppm","10","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"01-22-2022","AQS","320311005","1","0.9","ppm","10","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"01-23-2022","AQS","320311005","1","1","ppm","11","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"01-24-2022","AQS","320311005","1","1.2","ppm","14","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"01-25-2022","AQS","320311005","1","1.5","ppm","17","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"01-26-2022","AQS","320311005","1","1","ppm","11","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"01-27-2022","AQS","320311005","1","1","ppm","11","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"01-28-2022","AQS","320311005","1","1.2","ppm","14","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"01-29-2022","AQS","320311005","1","1.1","ppm","13","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"01-30-2022","AQS","320311005","1","1.3","ppm","15","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"01-31-2022","AQS","320311005","1","1.2","ppm","14","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"02-01-2022","AQS","320311005","1","0.4","ppm","5","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"02-02-2022","AQS","320311005","1","1","ppm","11","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"02-03-2022","AQS","320311005","1","0.9","ppm","10","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"02-04-2022","AQS","320311005","1","0.8","ppm","9","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"02-05-2022","AQS","320311005","1","1.2","ppm","14","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"02-06-2022","AQS","320311005","1","1.2","ppm","14","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"02-07-2022","AQS","320311005","1","1.1","ppm","13","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"02-08-2022","AQS","320311005","1","1.1","ppm","13","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"02-09-2022","AQS","320311005","1","1","ppm","11","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"02-10-2022","AQS","320311005","1","0.9","ppm","10","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"02-11-2022","AQS","320311005","1","1","ppm","11","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"02-12-2022","AQS","320311005","1","1","ppm","11","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"02-13-2022","AQS","320311005","1","1.1","ppm","13","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"02-14-2022","AQS","320311005","1","1","ppm","11","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"02-15-2022","AQS","320311005","1","0.4","ppm","5","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"02-16-2022","AQS","320311005","1","0.9","ppm","10","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"02-17-2022","AQS","320311005","1","0.7","ppm","8","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"02-18-2022","AQS","320311005","1","0.9","ppm","10","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"02-19-2022","AQS","320311005","1","1","ppm","11","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"02-20-2022","AQS","320311005","1","0.7","ppm","8","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"02-21-2022","AQS","320311005","1","0.2","ppm","2","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"02-22-2022","AQS","320311005","1","0.3","ppm","3","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"02-23-2022","AQS","320311005","1","0.4","ppm","5","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"02-24-2022","AQS","320311005","1","0.7","ppm","8","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
"02-25-2022","AQS","320311005","1","0.7","ppm","8","Sparks","24","100.0000","42101","Carbon monoxide","39900","Reno, NV","32","Nevada","031","Washoe","39.5409171","-119.7467605"
