-115.47051370276685,35.553545554961396,2.0
-119.00093863276823,36.02799549384315,0.8
-115.47051370276685,35.553545554961396,2.0
-115.80934961811747,32.935013198982894,0.7
-119.00093863276823,36.02799549384315,0.8
-114.96054058616377,32.714236607000416,1.0
-118.23656886726826,33.77398011409338,1.1
-121.44844058407321,38.165915183621564,0.9
-114.96054058616377,32.714236607000416,1.0
-122.13441276929552,38.06663965990247,1.2
-120.66654200369142,35.71807553337605,0.8
-116.1270618669042,33.09508692257195,0.8
-118.23656886726826,33.77398011409338,1.1
-120.42894537989137,39.06259794313209,5.9
-119.00093863276823,36.02799549384315,0.8
-119.00093863276823,36.02799549384315,0.8
-120.42894537989137,39.06259794313209,5.9
-114.96054058616377,32.714236607000416,1.0
-117.33656756387771,34.60380690215206,1.05
-116.1279117404765,33.09837151314577,0.8
-116.1270618669042,33.09508692257195,0.8
-116.1270618669042,33.09508692257195,0.8
-116.1270618669042,33.09508692257195,0.8
-116.1279117404765,33.09837151314577,0.8
-117.70858736970408,33.7142582587426,0.4
-116.1270618669042,33.09508692257195,0.8
-120.42894537989137,39.06259794313209,5.9
-118.23260207443464,33.77475826411137,1.1
-147.7947193858769,42.21766968012122,1.
-115.80934961811747,32.935013198982894,0.7
-121.8172015818379,39.740184350519904,0.8
-116.1279117404765,33.09837151314577,0.8
-121.4790676059403,39.08579357339623,0.8
-121.48328692277043,39.084907176148285,1.6
-120.42894537989137,39.06259794313209,5.9
-116.1270618669042,33.09508692257195,0.8
-116.1279117404765,33.09837151314577,0.8
-121.44844058407321,38.165915183621564,0.9
-117.70858736970408,33.7142582587426,0.4
-115.80934961811747,32.935013198982894,0.7
-116.1279117404765,33.09837151314577,0.8
-121.8172015818379,39.740184350519904,0.8
-121.44844058407321,38.165915183621564,0.9
-117.33656756387771,34.60380690215206,1.05
-122.13441276929552,38.06663965990247,1.2
-119.00093863276823,36.02799549384315,0.8
-117.33656756387771,34.60380690215206,1.05
-114.96054058616377,32.714236607000416,1.0
-121.8172015818379,39.740184350519904,0.8
-118.23656886726826,33.77398011409338,1.1
-117.70858736970408,33.7142582587426,0.4
-115.80934961811747,32.935013198982894,0.7
-122.13441276929552,38.06663965990247,1.2
-116.1279117404765,33.09837151314577,0.8
-116.1270618669042,33.09508692257195,0.8
-120.66654200369142,35.71807553337605,0.8
-115.47051370276685,35.553545554961396,2.0
-121.48328692277043,39.084907176148285,1.6
-121.48328692277043,39.084907176148285,1.6
-121.4790676059403,39.08579357339623,0.8
-120.66654200369142,35.71807553337605,0.8
-119.00093863276823,36.02799549384315,0.8
-114.96054058616377,32.714236607000416,1.0
-115.80934961811747,32.935013198982894,0.7
-120.42894537989137,39.06259794313209,5.9
-115.47051370276685,35.553545554961396,2.0
-116.1279117404765,33.09837151314577,0.8
-118.23656886726826,33.77398011409338,1.1
-118.23260207443464,33.77475826411137,1.1
-121.8172015818379,39.740184350519904,0.8
-121.4790676059403,39.08579357339623,0.8
-120.42894537989137,39.06259794313209,5.9
-118.23656886726826,33.77398011409338,1.1
-115.47051370276685,35.553545554961396,2.0
-121.48328692277043,39.084907176148285,1.6
-117.33656756387771,34.60380690215206,1.05
-114.96054058616377,32.714236607000416,1.0
-115.80934961811747,32.935013198982894,0.7
-115.47051370276685,35.553545554961396,2.0
-121.4790676059403,39.08579357339623,0.8
-120.66654200369142,35.71807553337605,0.8
-122.13441276929552,38.06663965990247,1.2
-119.00093863276823,36.02799549384315,0.8
-121.48328692277043,39.084907176148285,1.6
-117.33656756387771,34.60380690215206,1.05
-118.23656886726826,33.77398011409338,1.1
-118.23260207443464,33.77475826411137,1.1
-114.96054058616377,32.714236607000416,1.0
-117.33656756387771,34.60380690215206,1.05
-115.80934961811747,32.935013198982894,0.7
-115.47051370276685,35.553545554961396,2.0
-118.23260207443464,33.77475826411137,1.1
-122.13441276929552,38.06663965990247,1.2
-121.44844058407321,38.165915183621564,0.9
-118.23260207443464,33.77475826411137,1.1
-147.7858405843882,42.21596079457273,1.
-121.8172015818379,39.740184350519904,0.8
-114.96054058616377,32.714236607000416,1.0
-118.23656886726826,33.77398011409338,1.1
-118.23260207443464,33.77475826411137,1.1
-115.80934961811747,32.935013198982894,0.7
-117.33656756387771,34.60380690215206,1.05
-121.44844058407321,38.165915183621564,0.9
-117.33656756387771,34.60380690215206,1.05
-121.8172015818379,39.740184350519904,0.8
-117.70858736970408,33.7142582587426,0.4
-115.47051370276685,35.553545554961396,2.0
-120.66654200369142,35.71807553337605,0.8
-121.8172015818379,39.740184350519904,0.8
-121.8172015818379,39.740184350519904,0.8
-118.23260207443464,33.77475826411137,1.1
-120.42894537989137,39.06259794313209,5.9
-120.42894537989137,39.06259794313209,5.9
-116.1279117404765,33.09837151314577,0.8
-116.1270618669042,33.09508692257195,0.8
-121.4790676059403,39.08579357339623,0.8
-117.70858736970408,33.7142582587426,0.4
-118.23260207443464,33.77475826411137,1.1
-118.23656886726826,33.77398011409338,1.1
-119.00093863276823,36.02799549384315,0.8
