-117.52520179834579,34.090151184991164,1.4
-119.8256603349981,38.408614364812,0.6
-117.10014068682405,34.61996733214323,2.6
-115.47051370276685,35.553545554961396,2.3
-121.63392414801352,39.212835623683944,2.2
-121.18626585918236,37.878080769276956,0.9
-115.45231890298696,35.53262964579518,2.6
-121.63392414801352,39.212835623683944,2.2
-119.75487773127917,38.356974612283615,0.8
-115.47051370276685,35.553545554961396,2.3
-122.52384788167203,40.94324469264194,2.2
-122.51656953604443,41.07021511777133,8.05
-153.14879728744785,51.33362677970624,22.
-122.52397906705264,41.065150399089404,86.6
-153.1506496701999,51.33236060003576,22.
-122.51533062706336,41.06699545565454,18.2
-153.14848756020257,51.33282186417704,22.
-122.52089399303918,41.06929261790005,1.8
-153.14987840169653,51.33339615473842,22.
-122.51409183082627,41.0637757902489,1.1
-153.1481778611433,51.332016947825636,22.
-122.51841592659176,41.0628533793307,56.2
-153.14925888508466,51.331786345096084,22.
-122.52521833726149,41.06836997224095,7.1
-153.15095948775212,51.33316549332365,22.
-118.19473119812668,34.15124899369899,1.6
-117.52520179834579,34.090151184991164,1.4
-122.50905323390086,40.9533726919425,1.1
-122.51089736119494,40.946011769517746,2.4
-122.45354064924756,41.05229186712049,0.9
-119.8256603349981,38.408614364812,0.6
-119.75487773127917,38.356974612283615,0.8
-118.80112140185199,34.29039860743274,0.2
-116.85261641173716,34.34903298242024,1.0
-119.50369322512482,36.60464696372195,0.4
-118.51312675580519,34.31651385131642,1.0
-118.50913503449652,34.31730096174051,0.4
-122.39175844024872,37.93696795953435,1.0
-122.51089736119494,40.946011769517746,2.4
-122.50905323390086,40.9533726919425,1.1
-122.51768797140218,40.951528233605586,1.1
-122.51645108637285,40.948308896708426,2.9
-122.52458544214358,41.05456904625115,9.4
-153.1588160188167,51.3140690510365,4.
-122.44612796970603,41.03297046953265,0.8
-119.19781673300494,37.58614807066187,0.8
-121.66009958166589,39.29757295724555,0.5
-121.66315828959354,39.293455681724765,0.9
-121.18626585918236,37.878080769276956,0.9
-122.52521833726149,41.06836997224095,7.1
