"07-01-2022","AirNow","320030024","3","4","ug-m3 LC","17","Virgin Valley High School","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.815897","-114.050347"
"07-02-2022","AirNow","320030024","3","3.6","ug-m3 LC","15","Virgin Valley High School","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.815897","-114.050347"
"07-03-2022","AirNow","320030024","3","3.9","ug-m3 LC","16","Virgin Valley High School","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.815897","-114.050347"
"07-04-2022","AirNow","320030024","3","3.5","ug-m3 LC","15","Virgin Valley High School","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.815897","-114.050347"
"07-05-2022","AirNow","320030024","3","3.8","ug-m3 LC","16","Virgin Valley High School","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.815897","-114.050347"
"07-06-2022","AirNow","320030024","3","3.9","ug-m3 LC","16","Virgin Valley High School","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.815897","-114.050347"
"07-07-2022","AirNow","320030024","3","4","ug-m3 LC","17","Virgin Valley High School","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.815897","-114.050347"
"07-08-2022","AirNow","320030024","3","3.8","ug-m3 LC","16","Virgin Valley High School","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.815897","-114.050347"
"07-09-2022","AirNow","320030024","3","3.5","ug-m3 LC","15","Virgin Valley High School","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.815897","-114.050347"
"07-10-2022","AirNow","320030024","3","3.8","ug-m3 LC","16","Virgin Valley High School","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.815897","-114.050347"
"07-11-2022","AirNow","320030024","3","4.2","ug-m3 LC","18","Virgin Valley High School","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.815897","-114.050347"
"07-12-2022","AirNow","320030024","3","4.7","ug-m3 LC","20","Virgin Valley High School","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.815897","-114.050347"
"07-13-2022","AirNow","320030024","3","4.9","ug-m3 LC","20","Virgin Valley High School","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.815897","-114.050347"
